eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,248.99.138.74,10.0.0.8,162,ICMP,0.04876112937927246,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,167.168.38.205,10.0.0.8,162,ICMP,0.04910612106323242,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,109.142.36.194,10.0.0.8,162,ICMP,0.049027442932128906,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,196.128.130.166,10.0.0.8,162,ICMP,0.05012249946594238,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,145.62.128.162,10.0.0.8,162,ICMP,0.05268692970275879,0,3402,21,20,0.32414557871322586,0.6758544212867744
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,227.212.243.7,10.0.0.8,162,ICMP,0.050731658935546875,0,3402,21,20,0.32414557871322586,0.6758544212867744
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,88.142.237.17,10.0.0.8,162,ICMP,0.050461530685424805,0,3402,21,20,0.3258122453798925,0.6741877546201077
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,74.60.17.104,10.0.0.8,162,ICMP,0.05024003982543945,0,3402,21,20,0.3258122453798925,0.6741877546201077
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,56.134.85.133,10.0.0.8,162,ICMP,0.05073904991149902,0,3402,21,20,0.3258122453798925,0.6741877546201077
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,17.159.95.248,10.0.0.8,162,ICMP,0.05054950714111328,0,3402,21,20,0.33289557871322584,0.6671044212867744
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,102.38.234.80,10.0.0.8,162,ICMP,0.05093526840209961,0,3402,21,20,0.3258122453798925,0.6741877546201077
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,156.104.74.192,10.0.0.8,162,ICMP,0.05230832099914551,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,159.120.157.80,10.0.0.8,162,ICMP,0.050486087799072266,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,205.82.136.212,10.0.0.8,162,ICMP,0.05179095268249512,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,167.232.248.213,10.0.0.8,162,ICMP,0.0520477294921875,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,85.68.37.129,10.0.0.8,162,ICMP,0.05222654342651367,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,128.7.77.203,10.0.0.8,162,ICMP,0.05074620246887207,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,72.42.8.29,10.0.0.8,162,ICMP,0.05023980140686035,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,248.218.171.49,10.0.0.8,162,ICMP,0.050603628158569336,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,254.166.190.143,10.0.0.8,162,ICMP,0.05173230171203613,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,42.247.132.223,10.0.0.8,162,ICMP,0.05095839500427246,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,201.162.135.1,10.0.0.8,162,ICMP,0.050634145736694336,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,11.167.22.22,10.0.0.8,162,ICMP,0.05022311210632324,0,3240,20,19,0.33804011364888337,0.6619598863511169
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,203.112.143.248,10.0.0.8,162,ICMP,0.05051922798156738,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,80.48.119.138,10.0.0.8,162,ICMP,0.049658775329589844,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,199.190.194.123,10.0.0.8,162,ICMP,0.04952836036682129,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,142.77.15.14,10.0.0.8,162,ICMP,0.05025935173034668,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,254.28.205.29,10.0.0.8,162,ICMP,0.05122542381286621,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,133.60.31.85,10.0.0.8,162,ICMP,0.05073070526123047,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,34.113.185.85,10.0.0.8,162,ICMP,0.05001115798950195,0,3240,20,19,0.29258451677464836,0.7074154832253519
