eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.048938751220703125,4,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,102.101.113.22,10.0.0.8,174,TCP,0.04928421974182129,0,1500,8,19,0.1687956061238956,0.8312043938761046
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05218982696533203,3,1500,8,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05088305473327637,5,1500,8,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049605607986450195,4,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,201.139.57.175,10.0.0.8,174,TCP,0.050142526626586914,0,1500,8,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05107998847961426,3,1500,8,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05104875564575195,5,1500,8,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04952526092529297,4,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,20.182.206.223,10.0.0.8,174,TCP,0.051595211029052734,0,1500,8,19,0.20045246886899365,0.7995475311310065
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05098533630371094,3,1500,8,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04994988441467285,5,1500,8,19,0.9571655643954802,0.04283443560452019
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.04993939399719238,0,1500,9,19,0.9764844276094277,0.02351557239057239
