eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,90.145.220.140,10.0.0.8,174,TCP,0.049137115478515625,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,138.56.48.160,10.0.0.8,174,TCP,0.04893326759338379,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,57.138.40.219,10.0.0.8,174,TCP,0.048186302185058594,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,50.247.132.124,10.0.0.8,174,TCP,0.05118608474731445,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,160.183.79.166,10.0.0.8,174,TCP,0.05034184455871582,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,228.174.174.7,10.0.0.8,174,TCP,0.05007529258728027,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,212.174.156.99,10.0.0.8,174,TCP,0.04940152168273926,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,67.2.214.125,10.0.0.8,174,TCP,0.04841971397399902,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,38.183.15.131,10.0.0.8,174,TCP,0.048811912536621094,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,174.40.255.33,10.0.0.8,174,TCP,0.04953765869140625,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,95.33.237.237,10.0.0.8,174,TCP,0.04773569107055664,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,101.182.202.190,10.0.0.8,174,TCP,0.04778242111206055,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,58.186.101.169,10.0.0.8,174,TCP,0.04844355583190918,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,58.102.144.18,10.0.0.8,174,TCP,0.04857206344604492,0,3522,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,241.219.57.237,10.0.0.8,174,TCP,0.04765009880065918,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,69.64.84.242,10.0.0.8,174,TCP,0.04734492301940918,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,214.163.131.30,10.0.0.8,174,TCP,0.04744863510131836,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,151.145.86.187,10.0.0.8,174,TCP,0.048673152923583984,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,209.148.92.95,10.0.0.8,174,TCP,0.05206751823425293,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,127.63.164.235,10.0.0.8,174,TCP,0.049143075942993164,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,190.209.85.157,10.0.0.8,174,TCP,0.04932975769042969,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,163.75.112.235,10.0.0.8,174,TCP,0.04912447929382324,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,238.236.63.124,10.0.0.8,174,TCP,0.048940420150756836,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,104.67.223.141,10.0.0.8,174,TCP,0.050463199615478516,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,200.109.49.174,10.0.0.8,174,TCP,0.049215078353881836,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,235.124.200.160,10.0.0.8,174,TCP,0.049543142318725586,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,99.236.140.174,10.0.0.8,174,TCP,0.04918050765991211,0,3654,21,20,0.15905311235605354,0.8409468876439467
