eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03142905235290527,16,1414,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03229689598083496,16,1414,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03251171112060547,11,1414,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.031584978103637695,16,1414,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03322863578796387,16,1414,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03217720985412598,11,1414,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03152060508728027,12,1414,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03145194053649902,16,1358,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03241872787475586,12,1358,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03191542625427246,13,1358,3,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.034519195556640625,15,1358,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03219294548034668,13,1358,3,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03191375732421875,15,1358,3,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03202414512634277,15,1358,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03387331962585449,14,1302,2,30,0.9960416666666667,0.003958333333333333
86:e9:e4:ce:b2:43,ee:60:29:63:ba:e4,None,None,42,,0.03254413604736328,0,1302,3,30,0.9932532051282051,0.006746794871794872
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.031230926513671875,15,1302,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.031238555908203125,14,1302,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03098773956298828,15,1302,3,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.031121492385864258,14,1302,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.031455278396606445,15,1344,3,31,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03359794616699219,15,1344,3,31,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03179359436035156,16,1344,3,31,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.031368255615234375,17,1344,3,31,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03232908248901367,18,1344,3,31,0.9960416666666667,0.003958333333333333
